length_scale,satellite_range,error,true_mean,estimate,num_error
0.005,1.0,0.5448190229737712,9.141972427073395e-12,9.191779631931108e-12,4.9807204857712827e-14
0.1,70.22,0.5446046512386415,-4.776182281213181e-12,-4.750170970358058e-12,2.6011310855122834e-14
0.1,40.56,0.5444900905292148,3.681416041397319e-12,3.70146098693388e-12,2.0044945536561297e-14
0.1,1.0,0.5438222339102722,4.666186927077258e-12,4.640811165091998e-12,-2.5375761985260627e-14
0.1,60.33,0.5436294707938504,9.040271383215632e-12,9.089416962694535e-12,4.9145579478903034e-14
0.005,50.44,0.5434427401095341,-2.1511945292230076e-11,-2.1395040187283117e-11,1.1690510494695906e-13
0.005,50.44,0.5430395337260349,-9.411268282161558e-12,-9.360161374764401e-12,5.110690739715633e-14
0.1,30.67,0.5423408995036313,1.32746320462236e-11,1.3346625805068887e-11,7.199375884528637e-14
0.005,70.22,0.5420863137865519,-1.4360591474707533e-11,-1.443843827567072e-11,-7.784680096318789e-14
0.005,50.44,0.5419836777379637,1.60324556623677e-11,1.594556236953709e-11,-8.689329283060887e-14
0.1,70.22,0.5416859491808435,-4.238539061511442e-12,-4.261498632058191e-12,-2.2959570546749067e-14
0.005,80.11,0.5415745100620124,1.4338429504308056e-12,1.4260776224969512e-12,-7.765327933854338e-15
0.005,80.11,0.5412681951197401,-1.709588922237185e-12,-1.7003354611338248e-12,9.253461103360229e-15
0.005,60.33,0.5411340759753315,-2.297769417769491e-11,-2.2853354044626004e-11,1.2434013306890688e-13
0.1,70.22,0.5410165737463917,-8.199328077691027e-12,-8.154968353854878e-12,4.435972383614988e-14
0.1,80.11,0.5408354812578452,-1.2034544860262807e-11,-1.1969457771650613e-11,6.508708861219362e-14
0.005,80.11,0.540698509748745,-1.2740319901043393e-11,-1.2809206620885557e-11,-6.888671984216441e-14
0.1,1.0,0.5398625015934988,5.779744501310732e-12,5.748541828060243e-12,-3.120267325048881e-14
0.005,80.11,0.5397905993226845,-1.1180739893654136e-11,-1.1241092476534802e-11,-6.035258288066613e-14
0.1,10.89,0.5390718826985824,3.758237817591732e-12,3.7379782142321505e-12,-2.0259603359581868e-14
0.1,10.89,0.5389202804065053,-9.623738901888353e-12,-9.571874621212706e-12,5.186428067564665e-14
0.005,60.33,0.5384525901035797,-8.863075499303913e-12,-8.815352039715076e-12,4.77234595888377e-14
0.005,50.44,0.5383077882148262,-1.9361655581557922e-11,-1.9257430281635065e-11,1.0422529992285689e-13
0.1,20.78,0.5376716288794502,1.6230853438618213e-12,1.6318122132682668e-12,8.72686940644548e-15
0.005,20.78,0.5373686961293759,-1.9027968131760916e-11,-1.9130218476010473e-11,-1.022503442495568e-13
0.005,50.44,0.5369958540990316,6.542397036773442e-12,6.577529437619613e-12,3.513240084617128e-14
0.1,30.67,0.5362687917631068,-4.105565755718622e-12,-4.127582623591854e-12,-2.2016867873232122e-14
0.005,40.56,0.5362243485575202,7.174960309927202e-12,7.1364864257460345e-12,-3.847388418116777e-14
0.005,1.0,0.5352435519724463,-3.4327077784011524e-12,-3.451081125443101e-12,-1.837334704194878e-14
0.005,10.89,0.5343705257820991,-1.3101293185482604e-11,-1.3171302634762122e-11,-7.000944927951772e-14
0.1,70.22,0.533463816754108,5.2213221551508285e-12,5.249176019604724e-12,2.7853864453895458e-14
0.005,70.22,0.5330282228363947,8.106510358274739e-12,8.063300370177978e-12,-4.320998809676009e-14
0.005,90.0,0.5328739820290768,2.0856283122490617e-11,2.0745145416112543e-11,-1.1113770637807401e-13
0.1,50.44,0.5318056226957447,-9.053842845001135e-12,-9.101991690320887e-12,-4.814884531975241e-14
0.1,60.33,0.5317716600360951,-5.3326129947578975e-12,-5.304255670112373e-12,2.8357324645524595e-14
0.005,1.0,0.5316506100541947,-1.3372534121594909e-11,-1.3443629280832074e-11,-7.109515923716467e-14
0.1,70.22,0.5311735153782776,1.123064461155431e-11,1.1170990401771475e-11,-5.965420978283413e-14
0.1,60.33,0.5310147551225814,-3.483134893954637e-12,-3.4646389337269144e-12,1.84959602277224e-14
0.1,20.78,0.5308734786699363,3.105908659480415e-12,3.1223971048253093e-12,1.6488445344894465e-14
0.1,80.11,0.5301000133999042,-4.6430336937954196e-12,-4.667646416028391e-12,-2.4612722232971588e-14
0.1,60.33,0.5300233391774315,-1.2844053712031118e-11,-1.2912130194401368e-11,-6.807648237025018e-14
0.005,40.56,0.5295851653853108,-1.4857355785042616e-11,-1.4778673432836514e-11,7.868235220610197e-14
0.005,10.89,0.529486840504589,2.7997329964827783e-11,2.8145572142684194e-11,1.482421778564112e-13
0.005,80.11,0.5293433832680109,-3.67298956264737e-12,-3.6535468354293716e-12,1.9442727217998504e-14
0.1,70.22,0.5292188879808591,-8.47200903669529e-12,-8.516844508708927e-12,-4.483547201363671e-14
0.1,10.89,0.5292020781906889,2.840236810037693e-12,2.8552674022619495e-12,1.50305922242564e-14
0.005,50.44,0.5286987843894863,-9.012061609797209e-12,-8.96441494961778e-12,4.7646660179429404e-14
0.1,30.67,0.5286947291665315,2.096505128076272e-12,2.085421015967427e-12,-1.1084112108845292e-14
0.1,10.89,0.5286261935947294,1.820141986374172e-12,1.8105202390735827e-12,-9.621747300589284e-15
0.1,40.56,0.5286056825328395,5.894806037369138e-12,5.9259663170569605e-12,3.116027968782216e-14
0.1,50.44,0.5284031693004424,4.593506533984411e-12,4.617778768092008e-12,2.4272234107596534e-14
0.1,1.0,0.5283011290617421,-7.175086441123003e-12,-7.212992503802612e-12,-3.7906062679608796e-14
0.1,70.22,0.5279457840505132,7.91209052414396e-12,7.953862072496437e-12,4.177154835247818e-14
0.005,40.56,0.5273694146201002,3.4486097153835133e-12,3.4304228025149633e-12,-1.818691286854994e-14
0.005,70.22,0.5271354899646895,2.5359303853303356e-11,2.522562596268461e-11,-1.3367789061874504e-13
0.1,1.0,0.5266341888833109,-5.258397405406428e-12,-5.286089923930651e-12,-2.769251852422321e-14
0.1,70.22,0.5257497114975963,1.5988879435389547e-11,1.5904817947886287e-11,-8.406148750325904e-14
0.1,70.22,0.5250914560560269,-8.27340136216948e-12,-8.229958438491505e-12,4.344292367797488e-14
0.1,10.89,0.5250254668362386,9.612734045875565e-12,9.562264744075481e-12,-5.046930180008424e-14
0.005,70.22,0.5248858281070284,-1.635979681714384e-11,-1.6273926562143547e-11,8.587025500029273e-14
0.1,90.0,0.5245119121454455,9.091215655776902e-12,9.138900164850283e-12,4.768450907338153e-14
0.005,30.67,0.5243657355987311,6.268602140639804e-12,6.301472542366328e-12,3.2870401726523716e-14
0.005,1.0,0.5242714566572466,-6.601970124977524e-12,-6.63658236991982e-12,-3.461224494229591e-14
0.005,10.89,0.5236904222474903,2.4445507674668148e-11,2.457352645703016e-11,1.2801878236201226e-13
0.005,1.0,0.5233384824691965,-1.4857355785042616e-11,-1.4779601524742125e-11,7.77542603004914e-14
0.005,10.89,0.5232402443272213,-1.1034822618281309e-11,-1.0977083985452338e-11,5.773863282897059e-14
0.1,90.0,0.5229597035662802,-1.444991781197866e-11,-1.4374350564623565e-11,7.556724735509471e-14
0.005,70.22,0.5225364042577089,7.316440008358279e-12,7.354671070897627e-12,3.823106253934776e-14
0.1,10.89,0.522311374542947,-7.550346027897195e-12,-7.510909711776136e-12,3.9436316121058633e-14
0.1,70.22,0.5221938423184356,4.328149958049028e-12,4.305548625481788e-12,-2.2601332567239976e-14
0.005,10.89,0.5218047946858821,-1.0465564871574744e-11,-1.0410955052283905e-11,5.4609819290838395e-14
0.005,40.56,0.5216224841251934,-1.0060206543511298e-11,-1.0007730244230909e-11,5.2476299280388894e-14
0.005,70.22,0.5210641815748779,-2.1003679916753047e-11,-2.1113122569611884e-11,-1.0944265285883626e-13
0.1,60.33,0.5209779842142302,4.547205598474866e-12,4.523515658409855e-12,-2.3689940065010983e-14
0.1,60.33,0.5206702252512162,-8.220473564325572e-13,-8.177672006101481e-13,4.280155822409063e-15
0.005,10.89,0.520539592773637,-6.162835450288648e-12,-6.19491544884489e-12,-3.207999855624187e-14
0.1,30.67,0.520521831074037,6.360617471652426e-12,6.327509069121365e-12,-3.310840253106032e-14
0.1,70.22,0.5205127086754711,1.1531841899012435e-11,1.1471817196383712e-11,-6.00247026287225e-14
0.1,70.22,0.519933518321606,-1.7264021267404727e-11,-1.717425983422532e-11,8.97614331794077e-14
0.1,70.22,0.5197397549309483,1.5509049174038389e-12,1.5589655868207656e-12,8.060669416926739e-15
0.005,20.78,0.5191628616365088,9.670124745014712e-12,9.72032844136475e-12,5.020369635003853e-14
0.005,80.11,0.5190004688395415,8.158072646621626e-12,8.11573221133739e-12,-4.2340435284236634e-14
0.005,90.0,0.5184038833308667,1.6983457564687558e-11,1.6895414661148368e-11,-8.804290353919015e-14
0.005,80.11,0.5180964618982388,1.7157527433670073e-11,1.706863489108701e-11,-8.889254258306433e-14
0.005,60.33,0.5179738442808722,-1.494749215243474e-11,-1.502491625216029e-11,-7.742409972554793e-14
0.005,80.11,0.5178474914857665,1.6108973077054029e-12,1.6025553164070387e-12,-8.341991298364177e-15
0.1,80.11,0.5177888697148892,-7.1651182862637e-12,-7.202218471251879e-12,-3.710018498817966e-14
0.005,50.44,0.5175042664933593,1.4075952113305329e-11,1.4148795766041246e-11,7.284365273591725e-14
0.1,70.22,0.5174934138963622,-8.558588620737955e-12,-8.514298488303152e-12,4.429013243480242e-14
0.1,10.89,0.5172589656885834,-6.591406585772904e-12,-6.625501227302802e-12,-3.409464152989809e-14
0.1,40.56,0.5169709932271949,-7.175086441123003e-12,-7.13799332548342e-12,3.709311563958338e-14
0.005,10.89,0.5167583607404527,-1.0559412065195505e-11,-1.0613978709887439e-11,-5.456664469193387e-14
0.005,90.0,0.51600778606067,-5.166670644060185e-12,-5.140010221256723e-12,2.6660422803461518e-14
0.1,1.0,0.5158558691137772,5.893686893939303e-12,5.924089823688879e-12,3.040292974957538e-14
0.1,70.22,0.5157638750268839,1.0241424136999814e-11,1.0188602571012886e-11,-5.2821565986928844e-14
0.005,40.56,0.5157170086159554,5.155225526928656e-12,5.181811901803539e-12,2.658637487488259e-14
0.005,90.0,0.5156799209677263,5.978835655482419e-12,6.009667310465401e-12,3.083165498298198e-14
0.1,80.11,0.5155725890438113,5.226660883694422e-12,5.199713652855818e-12,-2.6947230838603478e-14
0.1,1.0,0.5148789381728767,6.818619510744118e-12,6.853727146479086e-12,3.5107635734967914e-14
0.1,70.22,0.5138015903928931,1.1859606375642698e-11,1.1798671529470309e-11,-6.093484617238913e-14
0.005,90.0,0.5136821876152955,-1.8665722293147365e-11,-1.856983980253773e-11,9.588249060963528e-14
0.005,1.0,0.5136097193520457,-1.0559412065195505e-11,-1.0613646231868782e-11,-5.4234166673276684e-14
0.005,1.0,0.5135038198077991,2.1139712552588185e-11,2.1031159321134256e-11,-1.0855323145392913e-13
0.005,10.89,0.5133579645785127,1.2330543561890787e-11,1.2393843389341577e-11,6.329982745078938e-14
0.1,60.33,0.5124851186522281,-5.332020104713526e-12,-5.359345914273728e-12,-2.732580956020177e-14
0.005,70.22,0.5120802407148412,-1.632727797909646e-11,-1.6410886743474e-11,-8.360876437753841e-14
0.005,20.78,0.511431988299905,2.861898344364047e-12,2.87653500796975e-12,1.4636663605703107e-14
0.005,1.0,0.5107757733474111,5.155225526928656e-12,5.181557169981629e-12,2.6331643052972995e-14
0.1,60.33,0.5107020172649867,8.508186337614095e-12,8.551637816872954e-12,4.3451479258859164e-14
0.1,60.33,0.5106383584112681,5.1777829718055584e-12,5.151343225836232e-12,-2.6439745969326078e-14
0.1,70.22,0.5097725927174738,-1.1858176580533543e-11,-1.179772684632994e-11,6.044973420360212e-14
0.1,90.0,0.5090994356547413,-1.2291373189333447e-12,-1.2353948500874562e-12,-6.257531154111475e-15
0.1,40.56,0.5078477512834185,-8.432644958695945e-12,-8.475469956492397e-12,-4.282499779645191e-14
0.005,50.44,0.5076814850205693,2.6114201514155583e-12,2.5981624548107254e-12,-1.3257696604832906e-14
0.005,70.22,0.5075185760448216,-3.154105633397783e-11,-3.138097961400213e-11,1.600767199756993e-13
0.1,70.22,0.5071937676033934,5.5554927414523814e-12,5.527315628508076e-12,-2.817711294430538e-14
0.1,30.67,0.5067702016963017,-9.627222941132182e-12,-9.578435044015654e-12,4.878789711652819e-14
0.1,70.22,0.5062845219603592,-9.961066309490263e-12,-1.001149764643742e-11,-5.043133694715717e-14
0.1,50.44,0.5062675067483758,-1.1541093069438701e-11,-1.1482664265304544e-11,5.842880413415691e-14
0.005,60.33,0.506263226011114,7.295802291255476e-12,7.258866327212374e-12,-3.693596404310274e-14
0.005,60.33,0.5060870072836938,-1.3846286683477025e-11,-1.3916360941373354e-11,-7.007425789632949e-14
0.005,70.22,0.5059226361458615,1.5275801879855255e-11,1.5353085619418238e-11,7.728373956298278e-14
0.005,10.89,0.5058336460437944,-7.0559661714095665e-12,-7.091657622358024e-12,-3.569145094845774e-14
0.005,10.89,0.5051208058311397,-1.0575726396535728e-11,-1.052230620213905e-11,5.3420194396677827e-14
0.005,80.11,0.5049182891934536,-1.701881602699999e-11,-1.693288491227548e-11,8.593111472450965e-14
0.1,80.11,0.5034610234672586,1.1834673850416981e-11,1.1894256820508302e-11,5.958297009132136e-14
0.005,70.22,0.5028545530211334,-2.183708059060289e-11,-2.194688934459963e-11,-1.0980875399674083e-13
0.005,60.33,0.5026571395966433,-1.2164238140442407e-11,-1.2225382551932878e-11,-6.11444114904717e-14
0.005,10.89,0.5024632118736471,-1.4857355785042616e-11,-1.4782703037965596e-11,7.465274707702025e-14
0.1,1.0,0.5024276536381288,1.1658095347552692e-11,1.1716668842466296e-11,5.857349491360484e-14
0.1,60.33,0.5024060445019998,1.3077462528756133e-11,1.3143164490968088e-11,6.570196221195488e-14
0.005,40.56,0.5022159182398561,1.6426567783104372e-11,1.6509064621331582e-11,8.249683822720999e-14
0.005,70.22,0.5018470032707713,2.0094999846415314e-11,1.9994153691878812e-11,-1.0084615453650134e-13
0.1,30.67,0.5015954339451366,9.07441085672806e-12,9.11992768724283e-12,4.55168305147697e-14
0.005,20.78,0.5015057623173215,3.4486097153835133e-12,3.4659046918259966e-12,1.7294976442483298e-14
0.005,50.44,0.5007904948282991,1.0001716479511357e-11,9.951628834062288e-12,-5.0087645449068454e-14
0.1,40.56,0.5006422318735287,5.266487759944579e-12,5.240121498081846e-12,-2.6366261862732747e-14
0.1,50.44,0.5003676546169056,1.2198239693401728e-11,1.2137203647543305e-11,-6.103604585842264e-14
0.005,30.67,0.5002936746276471,-1.7425712807544803e-11,-1.751289254647973e-11,-8.717973893492641e-14
0.1,70.22,0.4997582613934407,-7.61689821761202e-12,-7.654964295716467e-12,-3.806607810444581e-14
0.005,40.56,0.49911135386326283,5.626930276684748e-12,5.655014924569651e-12,2.8084647884903087e-14
0.1,90.0,0.4990468296985531,7.83478234450042e-12,7.795683111596409e-12,-3.9099232904011315e-14
0.005,40.56,0.4989804948122032,9.292242442996544e-12,9.24587596567533e-12,-4.6366477321213715e-14
0.1,70.22,0.49888346597366195,6.362663223377565e-12,6.330920948560547e-12,-3.1742274817017515e-14
0.1,80.11,0.4986412430555786,-8.164513127699502e-12,-8.205224757448898e-12,-4.0711629749396694e-14
0.005,80.11,0.49823282701326044,1.6942740483839373e-11,1.685832618895322e-11,-8.441429488615306e-14
0.1,60.33,0.4975418180741229,9.258008394796505e-12,9.21194593151158e-12,-4.606246328492545e-14
0.1,10.89,0.4971596199896061,5.266487759944579e-12,5.240304909410439e-12,-2.6182850534139587e-14
0.1,20.78,0.4969189662368815,3.758237817591732e-12,3.739562421079832e-12,-1.8675396511900372e-14
0.005,50.44,0.49659325028411433,1.814684288035842e-12,1.8056726883474896e-12,-9.011599688352327e-15
0.1,90.0,0.4960631496227533,5.722861882433557e-12,5.694472873530997e-12,-2.838900890255989e-14
0.005,60.33,0.4957234983551206,-1.809455478695857e-11,-1.8184253746960263e-11,-8.969896000169495e-14
0.005,40.56,0.4954213025651642,-8.570585869997492e-12,-8.6130463781521e-12,-4.2460508154607485e-14
0.1,1.0,0.49512011284948815,-7.723035412222669e-12,-7.761273713871072e-12,-3.8238301648402813e-14
0.1,40.56,0.49476624570145145,2.1771209380563865e-12,2.1878925975859883e-12,1.0771659529601806e-14
0.005,30.67,0.49469700458364557,-2.1511945292230076e-11,-2.161836424121841e-11,-1.0641894898833475e-13
0.1,80.11,0.494634328507159,-1.970828594438899e-11,-1.9610801996547692e-11,9.748394784129929e-14
0.1,80.11,0.49431151916269567,2.566136838825087e-12,2.578821548816877e-12,1.2684709991789864e-14
0.1,40.56,0.4943089703778606,-5.8185202377704395e-12,-5.789758770291889e-12,2.8761467478550506e-14
0.1,70.22,0.4939560398368101,1.306857264059724e-11,1.300401963671855e-11,-6.455300387869097e-14
0.1,1.0,0.49362307396407357,-1.208672435252116e-11,-1.214638721281164e-11,-5.966286029047922e-14
0.1,60.33,0.4935794930343749,1.9869809726650436e-11,1.977173642053474e-11,-9.807330611569614e-14
0.1,20.78,0.49346860045887514,2.2518938839258655e-12,2.2630062731586935e-12,1.1112389232827975e-14
0.1,1.0,0.49306084119230864,8.415889995420626e-12,8.457385453425866e-12,4.149545800524028e-14
0.1,70.22,0.4930353104668983,-4.979192022114936e-12,-4.954642847269959e-12,2.4549174844977407e-14
0.005,90.0,0.49276423053771695,-7.307432969360789e-12,-7.343441385204319e-12,-3.600841584353013e-14
0.1,60.33,0.49262990929834877,1.5268750452968293e-11,1.534396888447574e-11,7.521843150744892e-14
0.005,1.0,0.49257886970153736,7.370635196311341e-12,7.334329004771527e-12,-3.6306191539814094e-14
0.005,60.33,0.49223510923997166,1.1788939337152953e-11,1.1846968635577422e-11,5.802929842446883e-14
0.1,20.78,0.49219276565546155,-6.616700135382097e-12,-6.649267054773563e-12,-3.256691939146581e-14
0.005,20.78,0.4920816001359254,1.917129196774108e-11,1.926563036802267e-11,9.433840028159044e-14
0.005,50.44,0.49202200191686535,-2.0213257420100887e-11,-2.0312711093911876e-11,-9.945367381098971e-14
0.005,70.22,0.49133335886400376,-3.2693736444633804e-11,-3.253310121122224e-11,1.6063523341156419e-13
0.1,10.89,0.4907919987137276,-9.83823191694559e-12,-9.789946661882321e-12,4.8285255063269135e-14
0.1,60.33,0.4903661143035326,-7.918516780181525e-12,-7.957346503226974e-12,-3.8829723045449347e-14
0.1,50.44,0.4900670179412688,-1.459909492858736e-12,-1.4670640277750303e-12,-7.154534916294308e-15
0.005,20.78,0.48994152634738203,1.2596255460836638e-11,1.25345411745692e-11,-6.171428626743848e-14
0.005,70.22,0.4899151328965519,-1.5305773389919327e-11,-1.5380758689963396e-11,-7.498530004406835e-14
0.1,60.33,0.4898004487651725,-1.8356006488442794e-11,-1.844591429059855e-11,-8.990780215575699e-14
0.005,50.44,0.48975676795738926,-2.934156831893073e-11,-2.9485270635597533e-11,-1.437023166668044e-13
0.1,20.78,0.48947585120711506,8.610156918851318e-12,8.568012279982503e-12,-4.2144638868815803e-14
0.1,50.44,0.48915312202049327,2.900131817003057e-11,2.914317902328637e-11,1.4186085325580112e-13
0.1,60.33,0.48910778020977286,4.0575533086560134e-12,4.077399117574809e-12,1.984580891879562e-14
0.005,40.56,0.4887977968448832,-9.20494917557955e-12,-9.159955586808625e-12,4.499358877092408e-14
0.1,60.33,0.4880681101694963,6.5460969046317275e-12,6.5141474931794276e-12,-3.194941145229997e-14
0.005,90.0,0.4880588631208874,7.965397698079604e-12,7.926521868631299e-12,-3.887582944830465e-14
0.1,70.22,0.48803825923856503,2.1104334624654814e-11,2.1001337397328767e-11,-1.0299722732604711e-13
0.005,10.89,0.4879016024538524,2.531563072779389e-11,2.5439146095786096e-11,1.2351536799220624e-13
0.1,70.22,0.48733367856918924,5.255813849134453e-12,5.230200498164717e-12,-2.5613350969735825e-14
0.005,50.44,0.4862472694885019,8.295784328817158e-12,8.255446304035629e-12,-4.033802478152847e-14
0.1,30.67,0.48603798923508473,6.895405536551752e-12,6.928919826971213e-12,3.3514290419460843e-14
0.005,40.56,0.48590848375005563,-9.508838316472421e-12,-9.462634064386605e-12,4.6204252085815457e-14
0.005,30.67,0.48472542790606915,-2.671275809415639e-11,-2.68422416251338e-11,-1.2948353097741267e-13
0.005,30.67,0.48448692555754036,4.914817942820409e-12,4.891006292472488e-12,-2.381165034792095e-14
